epoch,ood_ll_var_0.3,temperature,posterior_type,seed,n_train,frequency
0,-169.65680210903855,0.001,sbvi,0,50,4
500,-12.26195572402054,0.001,sbvi,0,50,4
1000,-4.068114312711266,0.001,sbvi,0,50,4
1500,-3.5733828397127483,0.001,sbvi,0,50,4
2000,-3.4773093001023634,0.001,sbvi,0,50,4
2500,-3.5926697756912036,0.001,sbvi,0,50,4
3000,-3.48712400316607,0.001,sbvi,0,50,4
3500,-3.6641086852770477,0.001,sbvi,0,50,4
4000,-3.5040096110871266,0.001,sbvi,0,50,4
4500,-4.0359852153066615,0.001,sbvi,0,50,4
5000,-3.652678214884733,0.001,sbvi,0,50,4
5500,-3.5817275574390943,0.001,sbvi,0,50,4
6000,-3.575897833324151,0.001,sbvi,0,50,4
6500,-3.415781378596168,0.001,sbvi,0,50,4
7000,-3.4626158259799236,0.001,sbvi,0,50,4
7500,-3.4919580194339845,0.001,sbvi,0,50,4
8000,-3.3629030360339547,0.001,sbvi,0,50,4
8500,-3.229301221664631,0.001,sbvi,0,50,4
9000,-3.394638892363817,0.001,sbvi,0,50,4
9500,-3.3575205569719704,0.001,sbvi,0,50,4
10000,-3.281863901234201,0.001,sbvi,0,50,4
10500,-3.299480725988115,0.001,sbvi,0,50,4
11000,-3.246777907503294,0.001,sbvi,0,50,4
11500,-3.688458239437637,0.001,sbvi,0,50,4
12000,-3.4377279664786546,0.001,sbvi,0,50,4
12500,-3.7356744804815345,0.001,sbvi,0,50,4
13000,-3.544432467258342,0.001,sbvi,0,50,4
13500,-3.5514402594230456,0.001,sbvi,0,50,4
14000,-3.477144016875752,0.001,sbvi,0,50,4
14500,-3.578305835768124,0.001,sbvi,0,50,4
15000,-3.470219490044161,0.001,sbvi,0,50,4
15500,-3.318472536727894,0.001,sbvi,0,50,4
16000,-3.2353557375149253,0.001,sbvi,0,50,4
16500,-3.3791051918396606,0.001,sbvi,0,50,4
17000,-3.6035500052279925,0.001,sbvi,0,50,4
17500,-3.405792114478507,0.001,sbvi,0,50,4
18000,-3.5119862210179074,0.001,sbvi,0,50,4
18500,-3.53208521177621,0.001,sbvi,0,50,4
19000,-3.273015972041482,0.001,sbvi,0,50,4
19500,-3.4838916650605425,0.001,sbvi,0,50,4
20000,-3.6341596984588302,0.001,sbvi,0,50,4
20500,-3.5715437017169673,0.001,sbvi,0,50,4
21000,-3.426017808516138,0.001,sbvi,0,50,4
