epoch,ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0,-312980.16,-332126.816,-240104.976,-271774.816,-270713.888,0.0001,mfvi,1,10,3
5000,-470.4019375,-691.26025,-4271.1655,-12593.278,-16827.7,0.0001,mfvi,1,10,3
10000,-473.35203125,-664.00175,-4366.0075,-12541.904,-16158.251,0.0001,mfvi,1,10,3
15000,-476.345625,-643.6475,-4317.718,-12204.503,-16012.162,0.0001,mfvi,1,10,3
20000,-456.8401875,-614.4773125,-4239.3725,-11933.269,-14001.44,0.0001,mfvi,1,10,3
25000,-444.54734375,-585.3753125,-4130.79875,-11319.465,-14514.353,0.0001,mfvi,1,10,3
30000,-405.59290625,-525.84675,-4053.2035,-11253.671,-14724.679,0.0001,mfvi,1,10,3
35000,-372.70940625,-484.82325,-4000.603,-11345.188,-14474.262,0.0001,mfvi,1,10,3
40000,-371.29971875,-474.60428125,-3964.71825,-11233.261,-14138.698,0.0001,mfvi,1,10,3
45000,-357.71209375,-460.62034375,-3933.67025,-11325.089,-13289.863,0.0001,mfvi,1,10,3
50000,-329.875875,-439.12759375,-3908.689,-11489.025,-12979.679,0.0001,mfvi,1,10,3
55000,-335.78590625,-436.14771875,-3891.90275,-11586.209,-14339.34,0.0001,mfvi,1,10,3
60000,-346.9330625,-442.5250625,-3872.93825,-11721.181,-14477.818,0.0001,mfvi,1,10,3
65000,-343.799,-448.01396875,-3856.40475,-11725.24,-13852.935,0.0001,mfvi,1,10,3
70000,-322.8355,-446.20703125,-3834.93525,-11857.982,-15264.94,0.0001,mfvi,1,10,3
75000,-328.26640625,-446.33234375,-3820.09175,-12008.333,-15012.585,0.0001,mfvi,1,10,3
80000,-319.763375,-435.97971875,-3805.3505,-11660.517,-13605.329,0.0001,mfvi,1,10,3
85000,-315.21909375,-429.60728125,-3773.14725,-11246.877,-13983.517,0.0001,mfvi,1,10,3
90000,-298.7963125,-415.45478125,-3736.103,-11140.693,-13513.778,0.0001,mfvi,1,10,3
95000,-286.672,-404.09565625,-3698.2665,-10898.172,-13146.488,0.0001,mfvi,1,10,3
100000,-307.8871875,-418.26103125,-3647.64025,-10635.593,-12664.482,0.0001,mfvi,1,10,3
