epoch,ood_ll_var_1.0,temperature,posterior_type,seed,n_train
0,-2975090.1425168016,1,mfvi,0,512
10000,-55.832521997758455,1,mfvi,0,512
20000,-20.152377256044254,1,mfvi,0,512
30000,-13.512665957156239,1,mfvi,0,512
