ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
-11.9448759765625,-7.20982568359375,-15.9707626953125,-4068.8245,-788687.104,1.0,mfvi,0,100,3
