epoch,ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0,-2616218.368,-4163676.16,-6120406.528,-8113655.808,-7768570.368,0.001,mfvi,1,10,1
5000,-2004950.4,-1465069.952,-3199760.384,-7545272.32,-7287584.256,0.001,mfvi,1,10,1
10000,-1821898.624,-1334185.216,-3102798.336,-7644905.984,-7356870.144,0.001,mfvi,1,10,1
15000,-1739304.32,-1312177.664,-3055704.32,-7662763.52,-7429491.2,0.001,mfvi,1,10,1
20000,-1251168.896,-1137507.328,-2966660.352,-7548858.368,-7412688.384,0.001,mfvi,1,10,1
25000,-1011999.68,-1043288.896,-2883660.544,-7388057.088,-7231692.288,0.001,mfvi,1,10,1
30000,-1065093.504,-1092979.968,-2827969.28,-7268116.48,-7078383.616,0.001,mfvi,1,10,1
35000,-1076341.504,-1130255.744,-2786318.592,-7181631.488,-6972797.952,0.001,mfvi,1,10,1
40000,-1080618.752,-1152847.744,-2724676.352,-7087308.288,-6913251.328,0.001,mfvi,1,10,1
45000,-1074657.92,-1151899.776,-2673387.008,-7021752.32,-6900751.36,0.001,mfvi,1,10,1
50000,-1076927.488,-1153627.136,-2625567.232,-6961876.48,-6859318.784,0.001,mfvi,1,10,1
55000,-1079223.808,-1153647.104,-2593949.696,-6911309.824,-6782801.92,0.001,mfvi,1,10,1
60000,-1088822.912,-1158386.816,-2580307.2,-6882336.256,-6749519.872,0.001,mfvi,1,10,1
65000,-1097430.912,-1162507.52,-2568050.688,-6848991.744,-6746340.864,0.001,mfvi,1,10,1
70000,-1100100.096,-1162551.68,-2550159.872,-6814670.848,-6772485.12,0.001,mfvi,1,10,1
75000,-1107363.968,-1167416.576,-2538958.336,-6778769.408,-6822270.976,0.001,mfvi,1,10,1
80000,-1112455.04,-1169351.936,-2528431.104,-6738123.264,-6968053.248,0.001,mfvi,1,10,1
85000,-1113617.28,-1168322.688,-2512857.344,-6708268.544,-7006866.432,0.001,mfvi,1,10,1
90000,-1131757.312,-1177269.248,-2500013.568,-6692410.88,-7024930.816,0.001,mfvi,1,10,1
95000,-1129533.696,-1173882.24,-2491936.256,-6680165.888,-6960441.856,0.001,mfvi,1,10,1
100000,-1143138.688,-1180210.176,-2483211.52,-6667484.672,-6856416.256,0.001,mfvi,1,10,1
