ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
-11.182615234375,-13.34479296875,-21.71142578125,-22527.494,-2678873.6,0.001,mfvi,0,1000,5
