epoch,ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0,-1317949.312,-6415552.0,-8272059.904,-5966713.856,-5264649.216,0.0001,mfvi,1,1000,0.5
5000,-90.5176953125,-383.1831875,-16535.656,-3763925.76,-4507983.872,0.0001,mfvi,1,1000,0.5
10000,-10.973466796875,-114.3063671875,-15611.124,-3745143.552,-4497126.4,0.0001,mfvi,1,1000,0.5
15000,-19.98957421875,-68.732859375,-15553.022,-3708563.712,-4482762.24,0.0001,mfvi,1,1000,0.5
20000,-15.7854384765625,-47.45982421875,-15446.276,-3699841.792,-4482191.36,0.0001,mfvi,1,1000,0.5
25000,-20.5914375,-52.39659375,-15386.081,-3699269.376,-4463733.248,0.0001,mfvi,1,1000,0.5
30000,-18.976453125,-53.60386328125,-15333.727,-3699622.4,-4463303.68,0.0001,mfvi,1,1000,0.5
35000,-21.87540234375,-57.2581171875,-15305.245,-3698607.104,-4441625.6,0.0001,mfvi,1,1000,0.5
40000,-25.578556640625,-63.98326953125,-15275.421,-3698342.912,-4433588.736,0.0001,mfvi,1,1000,0.5
45000,-16.5138984375,-59.7691875,-15286.316,-3699638.016,-4414639.616,0.0001,mfvi,1,1000,0.5
50000,-15.083208984375,-62.52100390625,-15261.0,-3698889.984,-4401863.68,0.0001,mfvi,1,1000,0.5
55000,-15.7577177734375,-64.36798828125,-15224.666,-3697955.072,-4387381.248,0.0001,mfvi,1,1000,0.5
60000,-21.455951171875,-71.03871875,-15190.365,-3697487.616,-4366369.792,0.0001,mfvi,1,1000,0.5
65000,-14.3511669921875,-68.022,-15147.163,-3695541.504,-4351591.424,0.0001,mfvi,1,1000,0.5
70000,-19.867451171875,-75.1720390625,-15125.102,-3695279.616,-4339471.36,0.0001,mfvi,1,1000,0.5
75000,-29.89816015625,-85.89409375,-15088.519,-3694364.16,-4329014.272,0.0001,mfvi,1,1000,0.5
80000,-13.3713251953125,-71.6712890625,-15121.092,-3695343.872,-4326904.32,0.0001,mfvi,1,1000,0.5
85000,-24.313353515625,-81.383203125,-15093.607,-3693984.0,-4320449.536,0.0001,mfvi,1,1000,0.5
90000,-18.648796875,-77.27590625,-15066.894,-3691952.128,-4308451.84,0.0001,mfvi,1,1000,0.5
95000,-20.18952734375,-78.538609375,-15043.677,-3690332.672,-4302789.12,0.0001,mfvi,1,1000,0.5
100000,-13.769599609375,-71.5511171875,-15014.245,-3686900.992,-4288719.104,0.0001,mfvi,1,1000,0.5
