epoch,ood_ll_var_0.3,temperature,posterior_type,seed,n_train,frequency
999,-37.524169689497505,1,sbvi,0,32,0.25
1999,-35.10873014887247,1,sbvi,0,32,0.25
2999,-50.71698108886523,1,sbvi,0,32,0.25
3999,-41.30571896305915,1,sbvi,0,32,0.25
4999,-47.220631537821866,1,sbvi,0,32,0.25
5999,-34.640186155109696,1,sbvi,0,32,0.25
6999,-42.663312804421324,1,sbvi,0,32,0.25
7999,-38.51748030397258,1,sbvi,0,32,0.25
8999,-42.94658929559044,1,sbvi,0,32,0.25
9999,-46.26187652196613,1,sbvi,0,32,0.25
10999,-44.199844214682564,1,sbvi,0,32,0.25
11999,-60.00046726972559,1,sbvi,0,32,0.25
12999,-50.2712368007436,1,sbvi,0,32,0.25
13999,-40.71807037811326,1,sbvi,0,32,0.25
14999,-47.85872255317759,1,sbvi,0,32,0.25
15999,-40.074335864675014,1,sbvi,0,32,0.25
