epoch,ood_ll_var_1.0,temperature,posterior_type,seed,n_train
0,-494.0301813310522,1,mfvi,0,64
10000,-0.3255740145169045,1,mfvi,0,64
20000,-0.7333190558108693,1,mfvi,0,64
30000,-0.8405447805431603,1,mfvi,0,64
