epoch,ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0,-916322.816,-3472354.816,-3201847.296,-7730223.104,-7874304.0,1,mfvi,0,1000,1.0
5000,-106.7273125,-112.5153359375,-7337.9125,-4105511.68,-5459183.616,1,mfvi,0,1000,1.0
10000,-36.292484375,-25.491474609375,-6791.201,-3966048.768,-5285368.32,1,mfvi,0,1000,1.0
15000,-15.641046875,-27.68919140625,-6091.644,-3761286.656,-5178773.504,1,mfvi,0,1000,1.0
20000,-46.14465234375,-38.66117578125,-5437.577,-3511006.976,-4655539.712,1,mfvi,0,1000,1.0
25000,-24.0086875,-23.18026953125,-4770.349,-3273252.608,-4307688.96,1,mfvi,0,1000,1.0
30000,-70.1680546875,-107.93553125,-4215.0785,-3069955.584,-3986600.448,1,mfvi,0,1000,1.0
35000,-31.931279296875,-22.87336328125,-3657.47575,-2864367.872,-3871531.52,1,mfvi,0,1000,1.0
40000,-10.5792724609375,-17.974724609375,-3130.8385,-2667352.576,-3667490.56,1,mfvi,0,1000,1.0
45000,-169.313515625,-103.2951015625,-2654.138,-2496137.216,-3345102.592,1,mfvi,0,1000,1.0
50000,-143.8318125,-89.519203125,-2406.7345,-2334375.424,-3069474.816,1,mfvi,0,1000,1.0
55000,-8.6364921875,-12.2301279296875,-1923.922375,-2184052.736,-2839184.384,1,mfvi,0,1000,1.0
60000,-10.5632890625,-17.541701171875,-1597.149625,-2040433.92,-2642027.52,1,mfvi,0,1000,1.0
65000,-27.92485546875,-29.00208984375,-1400.39525,-1909611.776,-2495993.088,1,mfvi,0,1000,1.0
70000,-13.85211328125,-38.74734375,-1247.17275,-1793629.952,-2456153.6,1,mfvi,0,1000,1.0
75000,-82.111234375,-74.6484609375,-1050.54375,-1663045.12,-2293570.048,1,mfvi,0,1000,1.0
80000,-23.21133203125,-19.870220703125,-842.188375,-1550336.256,-1995604.224,1,mfvi,0,1000,1.0
85000,-9.970212890625,-11.8216162109375,-779.199625,-1439305.216,-1857769.472,1,mfvi,0,1000,1.0
90000,-15.154966796875,-21.160017578125,-653.0478125,-1324344.832,-1590031.872,1,mfvi,0,1000,1.0
95000,-5.23795556640625,-4.54347021484375,-602.2679375,-1213131.776,-1414039.04,1,mfvi,0,1000,1.0
100000,-5.28816796875,-6.69926416015625,-472.92109375,-1108633.6,-1376835.84,1,mfvi,0,1000,1.0
105000,-39.652375,-44.29280078125,-447.81365625,-1016499.264,-1166166.528,1,mfvi,0,1000,1.0
110000,-122.539125,-96.3373125,-403.276875,-940870.144,-1064014.528,1,mfvi,0,1000,1.0
115000,-103.8542734375,-95.0027734375,-383.21246875,-871868.8,-1007920.128,1,mfvi,0,1000,1.0
120000,-6.295279296875,-10.098318359375,-329.246125,-799331.456,-855452.544,1,mfvi,0,1000,1.0
125000,-48.2941796875,-39.2117578125,-298.65059375,-719615.872,-786809.6,1,mfvi,0,1000,1.0
130000,-6.43894091796875,-9.0991767578125,-302.95409375,-647643.392,-680399.232,1,mfvi,0,1000,1.0
135000,-9.4873427734375,-25.516515625,-272.98034375,-586264.96,-606371.328,1,mfvi,0,1000,1.0
140000,-24.725171875,-41.513671875,-303.4548125,-533387.328,-551233.408,1,mfvi,0,1000,1.0
145000,-29.674546875,-28.111515625,-261.401484375,-480934.848,-468779.744,1,mfvi,0,1000,1.0
150000,-3.49781103515625,-3.33745703125,-220.056625,-432397.28,-439463.424,1,mfvi,0,1000,1.0
155000,-15.1966484375,-14.289107421875,-222.34903125,-381247.168,-360233.056,1,mfvi,0,1000,1.0
160000,-0.09493801879882813,-3.07139111328125,-174.626421875,-342049.536,-320339.808,1,mfvi,0,1000,1.0
165000,-19.59340625,-17.669115234375,-78.602375,-289272.224,-260904.464,1,mfvi,0,1000,1.0
170000,-3.08303271484375,-3.56424462890625,-78.96290625,-235325.296,-236339.04,1,mfvi,0,1000,1.0
175000,-2.13845458984375,-6.334326171875,-100.129140625,-175350.112,-182375.152,1,mfvi,0,1000,1.0
180000,-0.41083932495117187,-3.319416015625,-197.223625,-144196.608,-153184.832,1,mfvi,0,1000,1.0
185000,-1.1741190185546875,-2.360505859375,-117.875125,-114024.208,-127361.68,1,mfvi,0,1000,1.0
190000,-6.6081201171875,-5.0269716796875,-99.1129921875,-91730.672,-103635.344,1,mfvi,0,1000,1.0
195000,-0.9693675537109375,-7.1753505859375,-60.9390546875,-62838.964,-79355.064,1,mfvi,0,1000,1.0
200000,-9.0325693359375,-11.731470703125,-101.179109375,-48563.056,-57284.208,1,mfvi,0,1000,1.0
205000,-2.9028642578125,-3.760453125,-16.04453515625,-27987.122,-33041.454,1,mfvi,0,1000,1.0
210000,-2.2868095703125,-6.09844921875,-6.51951611328125,-18753.912,-19287.258,1,mfvi,0,1000,1.0
215000,0.20953877258300782,-0.6112159423828125,-6.6740263671875,-9731.932,-9808.154,1,mfvi,0,1000,1.0
220000,0.588919189453125,0.6111524047851562,0.12696527099609375,-4007.00525,-1721.042875,1,mfvi,0,1000,1.0
225000,0.8680408325195312,0.7906513671875,0.2917574462890625,-533.425,-886.50575,1,mfvi,0,1000,1.0
