epoch,ood_ll_var_1.0,temperature,posterior_type,seed,n_train,frequency
0,-7442.397,1,sbvi,0,100,0.5
10000,0.007310337066650391,1,sbvi,0,100,0.5
20000,0.009801380157470703,1,sbvi,0,100,0.5
30000,0.41761929321289065,1,sbvi,0,100,0.5
40000,0.41175796508789064,1,sbvi,0,100,0.5
50000,0.3438900451660156,1,sbvi,0,100,0.5
60000,0.09167552947998046,1,sbvi,0,100,0.5
70000,-0.18355068969726562,1,sbvi,0,100,0.5
80000,-0.397862060546875,1,sbvi,0,100,0.5
90000,-0.8369239501953125,1,sbvi,0,100,0.5
100000,-1.39302783203125,1,sbvi,0,100,0.5
