epoch,ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0,-114026.272,-8961423.36,-11893932.032,-9985317.888,-9247721.472,0.01,mfvi,0,10,0.5
5000,-203081.344,-5077354.496,-4713879.04,-7601550.336,-7541611.008,0.01,mfvi,0,10,0.5
10000,-45155.536,-4528049.664,-4592232.448,-7665492.992,-7664732.16,0.01,mfvi,0,10,0.5
15000,-37466.816,-4008502.272,-4469240.32,-7696599.04,-7925578.24,0.01,mfvi,0,10,0.5
20000,-66179.736,-3625435.136,-4337175.04,-7820840.96,-8021141.504,0.01,mfvi,0,10,0.5
25000,-45475.4,-3535758.592,-4247196.416,-7889184.768,-8062412.8,0.01,mfvi,0,10,0.5
30000,-26530.34,-3619592.448,-4213085.44,-7804266.496,-7706289.152,0.01,mfvi,0,10,0.5
35000,-21889.124,-3698368.512,-4169655.808,-7699792.896,-7564384.256,0.01,mfvi,0,10,0.5
40000,-21458.58,-3812252.416,-4154282.496,-7494291.968,-7519794.176,0.01,mfvi,0,10,0.5
45000,-41284.284,-3985579.008,-4173644.8,-7245039.616,-7098900.992,0.01,mfvi,0,10,0.5
50000,-56549.732,-4047059.968,-4157406.208,-7049133.056,-6988826.624,0.01,mfvi,0,10,0.5
55000,-63870.784,-4042092.544,-4126980.352,-6945742.848,-6926566.4,0.01,mfvi,0,10,0.5
60000,-81818.728,-4071416.832,-4102978.816,-6854070.784,-6574303.744,0.01,mfvi,0,10,0.5
65000,-100738.256,-4093542.912,-4065878.528,-6791494.144,-6685181.952,0.01,mfvi,0,10,0.5
70000,-112457.904,-4108560.896,-4040571.904,-6713487.872,-6963446.784,0.01,mfvi,0,10,0.5
75000,-128178.288,-4115305.728,-4012779.008,-6623924.736,-6841069.568,0.01,mfvi,0,10,0.5
80000,-140460.752,-4115911.68,-3972833.536,-6516998.144,-6661379.072,0.01,mfvi,0,10,0.5
85000,-152437.632,-4122097.152,-3944445.44,-6418791.424,-6461334.528,0.01,mfvi,0,10,0.5
90000,-167756.16,-4134597.12,-3915849.984,-6308535.296,-6307818.496,0.01,mfvi,0,10,0.5
95000,-183854.992,-4140556.032,-3892856.064,-6216971.776,-6348334.08,0.01,mfvi,0,10,0.5
100000,-201971.04,-4164652.288,-3870302.464,-6145673.728,-6211314.688,0.01,mfvi,0,10,0.5
105000,-222281.856,-4177778.432,-3850259.968,-6075718.656,-5977244.672,0.01,mfvi,0,10,0.5
110000,-243575.552,-4185670.144,-3822716.16,-6010364.416,-6041081.856,0.01,mfvi,0,10,0.5
115000,-270920.512,-4194501.376,-3795716.352,-5960315.392,-5848446.976,0.01,mfvi,0,10,0.5
120000,-298927.744,-4202269.44,-3772622.592,-5912376.32,-5878114.304,0.01,mfvi,0,10,0.5
125000,-319629.536,-4213176.064,-3755585.536,-5854078.976,-5876838.4,0.01,mfvi,0,10,0.5
130000,-337275.008,-4222987.52,-3731217.664,-5775252.48,-5721223.168,0.01,mfvi,0,10,0.5
135000,-347229.664,-4191004.16,-3687830.528,-5712908.8,-5759738.88,0.01,mfvi,0,10,0.5
140000,-353120.48,-4179497.472,-3654316.032,-5645420.544,-6138015.232,0.01,mfvi,0,10,0.5
145000,-362164.032,-4167193.088,-3614649.6,-5581693.44,-6229411.84,0.01,mfvi,0,10,0.5
150000,-376994.368,-4163837.952,-3583026.944,-5523013.12,-6034320.896,0.01,mfvi,0,10,0.5
155000,-383860.032,-4161249.792,-3545389.312,-5464387.584,-5928553.472,0.01,mfvi,0,10,0.5
160000,-391681.28,-4139187.456,-3504784.384,-5398937.6,-5898424.32,0.01,mfvi,0,10,0.5
165000,-389297.088,-4084858.624,-3447931.904,-5308131.328,-5762568.704,0.01,mfvi,0,10,0.5
170000,-380745.728,-4049450.752,-3408988.928,-5216327.68,-5696185.856,0.01,mfvi,0,10,0.5
175000,-387584.576,-4040689.152,-3382243.584,-5145935.36,-5851369.984,0.01,mfvi,0,10,0.5
180000,-395761.408,-4045270.016,-3363796.224,-5073351.68,-5779463.168,0.01,mfvi,0,10,0.5
185000,-385663.616,-4007640.064,-3352842.752,-5016880.64,-5612285.44,0.01,mfvi,0,10,0.5
190000,-393177.472,-4013044.992,-3346927.872,-4970931.712,-5590995.968,0.01,mfvi,0,10,0.5
195000,-397053.024,-4009980.672,-3333231.872,-4933308.416,-5451225.6,0.01,mfvi,0,10,0.5
200000,-400555.968,-3999809.536,-3310452.992,-4905652.224,-5371818.496,0.01,mfvi,0,10,0.5
