epoch,ood_ll_var_0.3,temperature,posterior_type,seed,n_train,frequency
0,-3689.6178209092704,0.001,sbvi,0,50,4
500,-6.886798610591857,0.001,sbvi,0,50,4
1000,-5.001361004231316,0.001,sbvi,0,50,4
1500,-5.501470507847965,0.001,sbvi,0,50,4
2000,-5.590790709733326,0.001,sbvi,0,50,4
2500,-5.61593001083658,0.001,sbvi,0,50,4
3000,-7.124041040164934,0.001,sbvi,0,50,4
3500,-5.426665767963094,0.001,sbvi,0,50,4
4000,-5.415475932145411,0.001,sbvi,0,50,4
4500,-5.285312024113045,0.001,sbvi,0,50,4
5000,-4.467181088833818,0.001,sbvi,0,50,4
5500,-27.328474653247326,0.001,sbvi,0,50,4
6000,-27.026738573084703,0.001,sbvi,0,50,4
6500,-25.947075714483802,0.001,sbvi,0,50,4
7000,-25.913091778026725,0.001,sbvi,0,50,4
