val_ll,ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type
-79.361162109375,-284.57615625,-155.107484375,-76.8046875,-738885.632,-133988220.928,1,mfvi
