ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0.028334285736083983,-0.17168411254882812,-38.9050546875,-223030.368,-30855100.416,0.001,mfvi,0,50,2
