epoch,ood_ll_var_1.0,temperature,posterior_type,seed,n_train
0,-11.037190437316895,1,mfvi,0,4
500,-8.466790199279785,1,mfvi,0,4
1000,-6.53916072845459,1,mfvi,0,4
1500,-4.964534759521484,1,mfvi,0,4
2000,-3.6576087474823,1,mfvi,0,4
2500,-2.6567511558532715,1,mfvi,0,4
3000,-1.9247925281524658,1,mfvi,0,4
3500,-1.3517876863479614,1,mfvi,0,4
4000,-0.9029515385627747,1,mfvi,0,4
4500,-0.4834429621696472,1,mfvi,0,4
5000,-0.24217911064624786,1,mfvi,0,4
5500,0.0162824634462595,1,mfvi,0,4
6000,0.1704600304365158,1,mfvi,0,4
6500,0.26338130235671997,1,mfvi,0,4
7000,0.391518771648407,1,mfvi,0,4
7500,0.482095330953598,1,mfvi,0,4
8000,0.5769408345222473,1,mfvi,0,4
8500,0.5945825576782227,1,mfvi,0,4
9000,0.6731951832771301,1,mfvi,0,4
9500,0.6830652952194214,1,mfvi,0,4
10000,0.718353271484375,1,mfvi,0,4
10500,0.7146059274673462,1,mfvi,0,4
11000,0.8024581074714661,1,mfvi,0,4
11500,0.8011500239372253,1,mfvi,0,4
12000,0.775157630443573,1,mfvi,0,4
12500,0.8182799220085144,1,mfvi,0,4
13000,0.828694224357605,1,mfvi,0,4
13500,0.8356711268424988,1,mfvi,0,4
14000,0.8482979536056519,1,mfvi,0,4
14500,0.8780444860458374,1,mfvi,0,4
15000,0.9315452575683594,1,mfvi,0,4
15500,0.9038807153701782,1,mfvi,0,4
16000,0.9081050157546997,1,mfvi,0,4
16500,0.9027571678161621,1,mfvi,0,4
17000,0.9397937655448914,1,mfvi,0,4
17500,0.89140784740448,1,mfvi,0,4
18000,0.9340003132820129,1,mfvi,0,4
18500,0.9604703187942505,1,mfvi,0,4
19000,0.9563320279121399,1,mfvi,0,4
19500,0.9565603137016296,1,mfvi,0,4
20000,0.9508698582649231,1,mfvi,0,4
20500,0.9772852063179016,1,mfvi,0,4
21000,0.994671642780304,1,mfvi,0,4
21500,0.984298050403595,1,mfvi,0,4
22000,0.9630916714668274,1,mfvi,0,4
22500,0.9770418405532837,1,mfvi,0,4
23000,1.005469560623169,1,mfvi,0,4
23500,0.978775143623352,1,mfvi,0,4
24000,1.0186128616333008,1,mfvi,0,4
24500,0.983047604560852,1,mfvi,0,4
25000,0.998296856880188,1,mfvi,0,4
25500,1.0016160011291504,1,mfvi,0,4
26000,1.0007681846618652,1,mfvi,0,4
26500,1.010071873664856,1,mfvi,0,4
27000,1.0134814977645874,1,mfvi,0,4
27500,1.004017949104309,1,mfvi,0,4
28000,1.014242172241211,1,mfvi,0,4
28500,1.0222325325012207,1,mfvi,0,4
29000,1.0093958377838135,1,mfvi,0,4
29500,1.0120536088943481,1,mfvi,0,4
30000,1.0008376836776733,1,mfvi,0,4
30500,1.009463906288147,1,mfvi,0,4
31000,1.0074964761734009,1,mfvi,0,4
31500,1.018065094947815,1,mfvi,0,4
32000,1.010184645652771,1,mfvi,0,4
32500,1.0153934955596924,1,mfvi,0,4
33000,1.007732629776001,1,mfvi,0,4
33500,1.0159461498260498,1,mfvi,0,4
34000,1.0134919881820679,1,mfvi,0,4
34500,1.01511812210083,1,mfvi,0,4
35000,1.0185554027557373,1,mfvi,0,4
35500,1.011368989944458,1,mfvi,0,4
36000,1.016535758972168,1,mfvi,0,4
36500,1.0069736242294312,1,mfvi,0,4
37000,1.007041335105896,1,mfvi,0,4
37500,1.0130300521850586,1,mfvi,0,4
38000,1.007558822631836,1,mfvi,0,4
38500,1.0157023668289185,1,mfvi,0,4
39000,1.007323145866394,1,mfvi,0,4
39500,1.0117450952529907,1,mfvi,0,4
40000,1.0104719400405884,1,mfvi,0,4
40500,1.0042184591293335,1,mfvi,0,4
41000,1.008429765701294,1,mfvi,0,4
41500,1.008882761001587,1,mfvi,0,4
42000,1.0125271081924438,1,mfvi,0,4
42500,1.0086644887924194,1,mfvi,0,4
43000,1.006669282913208,1,mfvi,0,4
43500,1.0072287321090698,1,mfvi,0,4
44000,1.0096626281738281,1,mfvi,0,4
44500,1.00254225730896,1,mfvi,0,4
45000,1.0047883987426758,1,mfvi,0,4
45500,1.0106877088546753,1,mfvi,0,4
46000,1.0038868188858032,1,mfvi,0,4
46500,1.005061149597168,1,mfvi,0,4
47000,1.0142656564712524,1,mfvi,0,4
47500,0.999786376953125,1,mfvi,0,4
48000,1.0053131580352783,1,mfvi,0,4
48500,1.0010769367218018,1,mfvi,0,4
49000,1.0114691257476807,1,mfvi,0,4
49500,1.0016980171203613,1,mfvi,0,4
50000,1.0042191743850708,1,mfvi,0,4
50500,1.0046215057373047,1,mfvi,0,4
51000,0.9984666705131531,1,mfvi,0,4
51500,1.0053126811981201,1,mfvi,0,4
52000,0.9934316873550415,1,mfvi,0,4
52500,1.008577585220337,1,mfvi,0,4
53000,1.0046579837799072,1,mfvi,0,4
53500,0.9983965158462524,1,mfvi,0,4
54000,1.0058605670928955,1,mfvi,0,4
54500,1.0033996105194092,1,mfvi,0,4
55000,1.0024001598358154,1,mfvi,0,4
55500,1.0042818784713745,1,mfvi,0,4
